,count,hate_speech,offensive_language,neither,class,tweet
12581,3,0,1,2,2,LMAO Joe was calling whitehouse offering advice. Yeah the President cares what a disgraced FORMER redneck House guy from fl says #morningjoe
12582,3,0,3,0,1,LMAO RT @80sbaby4life RT @HumbltonBanks: Yes no RT @ChannyMaraj Is it ok to beat a bitch up over some tweets or nah? http://t.co/gmcyHDtB
12583,3,0,3,0,1,LMAO RT @IGGYAZALEA post away about this bitch Ive seen all the memes the word has to offer in regards to me i honestly dont care.
12584,3,1,2,0,1,LMAO RT @SagaciousQ: You a bitch. And Rihanna always gonna be badder than Kamehameha. @chrisbrown
12585,3,0,3,0,1,LMAO did u really just call me a hoe? lol @CameronDurant15: @VroomDET @OPea4 yeah you hoe!
12586,3,0,3,0,1,LMAO what a comeback. @somethinzfuckee: @0beyYourMaster @traybonmartin says the twat with the sides of her head shaved like a damn asshole.
12587,3,0,3,0,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.
12588,3,0,3,0,1,LMAOO RT @PacDaGoat: Tyga wife hoes and teenagers his life sucks
12589,3,0,3,0,1,LMAOO beans RT @ShamarGotHoes: this bitch is so stupid smh http://t.co/otonir2yEX
12590,3,0,3,0,1,LMAOOO @ *gasp* that bitch
12591,3,0,3,0,1,LMAOOOOOOO RT @DontCallMeKyrie *Record Scratches* RT @chinitaaah_: Damn Twitter famous bitches out hea strippin!?  http://t.co/BLrN8dzyA3
12592,3,0,3,0,1,LMFAO @jdellasperanza I found my diary me complaining about you being a bitch  tbt Im DEAD http://t.co/pl7qsAS15b
12593,3,1,2,0,1,LMFAO RT @RickiRoma: shut up u slutty white hoe RT @Thotcho: Didnt know the Pats got DESTROYED tonight LMFAOOOO
12594,3,0,3,0,1,LMFAO, stupid bitch tells me at the door they already started, and to come back. UMMMM NAH
12595,3,0,3,0,1,LMFAOO somebody commented on my book saying I need Medical Attention bitch you the one reading it
12596,3,0,1,2,2,LMFAOOOOO BYE @DatGuyBren: American sports trash. Soccer and Hockey the best sports.
12597,3,1,2,0,1,LMFAOOOOOO GAY AS FUCK RT @PubesOnFleeK:  get these two faggots off my TL http://t.co/oKUMmSJEYi
12598,3,0,3,0,1,LMaoooo. .. &#171;@IGiveEmNathan Gucci really ass but for some hoes Ill bump a couple songs&#187;
12599,3,0,3,0,1,LMaoooo. ... &#171;@whoelsebutkey @nobetternoworst No shade taken. Its Swahili for ho. And like, Densuaw. Lol.&#187;
12600,3,0,3,0,1,LMaoooo.... &#171;@IGiveEmNathan Jesus healed folks wit Leoparcy but yall hoes wanna get leopard print tattoos&#187;
12601,3,0,3,0,1,LOL  I just remember that same bitch said she liked my hair then asked is it yours? Smfh #wut #yes ...
12602,3,0,1,2,2,LOL at the Benghazi hearings that proved nothing other than Republicans only care about taking down PBO. #foxnews #teabaggers
12603,3,1,0,2,2,LOL theres a talking monkey live on the internet! Will wonders never cease?
12604,3,0,3,0,1,LOL what bitches yea go get the bouncer we were eye ballin your clearly pussy ass
12605,3,0,0,3,2,LOLOLOL RT @AjalaPilgrim: Freddy still have all the birds, doppz still a wet man, harry still on parry, and we salting
12606,3,2,1,0,0,LRG ass nigguh
12607,3,0,3,0,1,LSU got a lot of thirsty, muching, nasty hoes. Football team stay running thru yall meal ticket wanting hoes lol
12609,3,0,1,2,2,Laat Zihni Ozdil met rust jullie gemene trollen, hoe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water
12610,3,0,3,0,1,Ladies RT if your head game better than your pussy
12611,3,0,3,0,1,Ladies love a real nicca
12612,3,0,3,0,1,Ladies remember other women (including your friends) are trifling you speak TOO great about your nigga other bitches WILL try him smh lol
12613,3,0,3,0,1,Ladies you are not a hoe if you fucked on the first night. Dont let these lonely bitches lie to you.
12614,3,0,3,0,1,Ladies, do yall shave/wax before visiting ur OBGYN or let it grow out @ because u dont wanna seem like a hoe?
12615,3,0,3,0,1,Ladies... LMaooo. . &#171;@cthagod RT if your pussy better than your personality.&#187;
12616,3,1,2,0,1,Lady next to me gon say her cooch is itching burning she thinks she got a uti. No bitch thats something else down there
12617,3,0,0,3,2,Lakers are a purple and yellow garbage can
12618,3,2,0,1,0,Lakers are trash right now.
12619,3,0,0,3,2,Lakers fans will feel the pain the Yankees fans are feeling today at the end of basketball season.
12620,3,0,3,0,1,Lamar Odom is such a little bitch. Its pathetic.
12621,3,0,3,0,1,Lame mcs still let hoes in stilettos play them those hoes nothin
12622,3,0,3,0,1,Lame niggas trash.
12623,3,1,2,0,1,Lame niggaz wait in line, wait for bitches, wait to create, wait for someone else to do shit for them.
12624,3,0,3,0,1,Lashontae a bad bitch times 3
12625,3,0,3,0,1,Last night this bitch was talking bout she wanna smoke go to wingstop. I was the 1st person she thought about.. Who paying for all this?
12626,3,0,3,0,1,Last time I wore the shirt Im wearing today I fought a bitch. ( on no ratchet bs) but she yanked the fuck outta this shirt.
12627,3,0,3,0,1,Last year I cuffed that bitch well now its ovaaaaaa
12628,3,0,2,1,1,Lasted year i cuffed that bitch , Well now its over !
12629,3,2,1,0,0,Late night phone convos with my hoomie that nigga a gook
12630,6,0,6,0,1,Late night studio sessions.....bitch I got that work!!!!!!!!brickk.ent. ya bitch...ycg.night life http://t.co/ZRBdumJqu8
12631,3,0,3,0,1,Latina bitches only
12632,3,0,3,0,1,Laughin at all yall bitches #SullyStyle http://t.co/C3n6vkD0
12633,3,0,0,3,2,Laughing at my deck that they gave me, yellow and jesus stencils all over it
12634,3,0,3,0,1,Laughing at these hoes #sexy #bomb #lebron #NotOkay
12635,3,0,0,3,2,Lauren I ate candy we found on the floor during class we are trash
12636,3,0,3,0,1,Lawd Jesus lets pray for these hoes
12637,3,0,3,0,1,Lawd, I got so many enemies,,, bitches I dont even know ..
12638,3,0,3,0,1,LeBron bout to cry lil bitch
12639,3,0,3,0,1,LeVar Burton called Shatner a bitch lol.
12640,3,0,2,1,1,Lean wit it, Rock wit it az niccas. Lol
12641,6,0,6,0,1,Leap tall hoes in a single bound.
12642,3,0,2,1,1,Leave a nicca traumatized
12643,3,0,1,2,2,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who wont pay for it. Waiting on god to fix it? #morningjoe
12644,3,0,3,0,1,Leave it to the bitch thats sharing her pussy with everyone to fuck up the relationship of the only people in love in the house
12645,3,0,3,0,1,Leave it up to Ronson to make my ass laugh when Im heated.... Fucking bitch ...
12646,3,0,0,3,2,Leave it up to me it wouldve been in the trash.... All of it.
12647,3,0,3,0,1,Leave the bitchen to bitches
12648,6,0,6,0,1,Lebron Warm up jacket full then a bitch
12649,3,0,3,0,1,Lebron gone dunk that hoe like that with ease
12650,3,0,3,0,1,Lebron is such a pussy.. always has to get picked up for cramps and shit
12651,3,0,3,0,1,Left a nice little message in his inbox so he deleted the comment where he called me a bitch  these http://t.co/qRUvCVNepv
12652,3,0,3,0,1,Left my calc final singing Im a boss ass bitch if thats any indication on how that went....
12653,3,0,3,0,1,Left my last bitch along aint no need for stressing
12654,3,0,3,0,1,Leg day made me its bitch.
12655,3,0,0,3,2,Legion of jig
12656,3,2,1,0,0,Lemme find out that bitch nigga talking shit
12657,3,1,2,0,1,Lesbians all be like yo-ho and scissor me timbers!
12658,3,0,2,1,1,Lesson: #NFL is 4 heterosexuals. Wat else do we need besides Michael Sam for us fags to get a clue. Breeders have their thing we have ours
12659,3,0,3,0,1,Let a bitch be a bitch n a hoe be a hoe!
12660,3,1,2,0,1,Let a bitch say I got a small dick on god Ill whip that shit out and show everyone in the room what I got. Blessed.
12661,3,0,3,0,1,Let a bitch try and set me up , she gone be stuck between a rock nd dis mufuckin Glock! MY BITCH BAD SHE TERRIBLE
12662,3,0,3,0,1,Let a niggah try me
12663,3,0,3,0,1,Let a nigguh try me , fuck around fuck around fuck around meet his daddy
12664,3,0,3,0,1,Let her be a hoe, why you stopping her?
12665,3,0,3,0,1,Let him fuck his side hoes in peace smh RT @Morganbaileyyy: wish my boyfriend would respond to my texts :(
12666,3,0,3,0,1,Let me delete that for the little bitch Reports me to Mr.Olsen
12667,3,0,3,0,1,Let me find out Floyd Mayweather is being a bitter bitch today all on the social networks.. #whohurtYOU
12668,3,0,3,0,1,Let me go on my block phase cause you hoes steady coming for me
12669,3,0,3,0,1,Let me see them titties bitch, ice cream.
12670,3,0,3,0,1,Let me show you how that pussy work!!!! RT @LoyalLamb85: Brian McKnight should have more accolades. His music is everything. EVERYTHING.
12671,3,0,3,0,1,Let me tell yall....I had a glass of something sweet....this bitch brought me a full glass, im thinking its the same thing and start gulping
12672,3,0,3,0,1,Let me text my hoes gm or sumpin
12673,3,1,2,0,1,Let niggas hate, bitches loving it.
12674,3,0,0,3,2,Let the jig commence http://t.co/pqvJiEvqZa
12675,3,0,2,1,1,Let the niccas feel on her booty.. lmaoRT @55OptimusPrime: take her to the hood were they do most good
12676,6,0,6,0,1,Let them hoes be greatRT @keyawnagallatin: Yall bitches be really reaching for the side-titty look
12677,3,0,3,0,1,Let these hoes be great
12678,3,1,2,0,1,Let these hoes be hoes. Thats all we know
12679,3,1,0,2,2,Let this white boy be ghetto
12680,3,0,3,0,1,Let those bitches keep loving sosa
12681,3,0,3,0,1,Lets Go LA #support my niccas no matter what
12682,3,0,0,3,2,Lets be serious. Most fans/callers wanted to run heavily and dink and dunk. doesnt work great against a D you cant get extra yrds against
12683,3,0,0,3,2,Lets cripple the vanity industry. How? Actually start liking who we are, and how we look.
12684,3,0,0,3,2,Lets go for the sweep!! #Yankees #SubwaySeries
12685,3,0,0,3,2,Lets just say the hotel Ive been staying at isnt going to want this hand towel back. I had no idea I could turn em that shade of yellow.
12686,3,1,2,0,1,Lets not forget kim dont fight I kill hoes
12687,3,0,1,2,2,Lets play What will the ghetto white girl with neck tattoos in front of me buy.
12688,3,0,3,0,1,Lets run a train on this bitch
12689,3,0,3,0,1,Lets see how this goes  lol Im using my coupon haha kik, dm, text, or if ya down tweet that hoe lolololol http://t.co/BHZRswkIY1
12690,3,0,1,2,2,Lethal bird flu cocktail sent out of lab accidentally went unreported  CDC http://t.co/MO2m6q3xTt
12691,3,0,0,3,2,Lets finish strong Yankees
12692,3,0,0,3,2,Lets go #hoosiers #iubb  http://t.co/R6Te1dxP
12693,3,0,3,0,1,Lets go hoes!! Its sing a long time!! You know the words.... trust an believe meeeeee
12694,3,0,3,0,1,Lets these hoes be hoes thats all we know
12695,6,0,6,0,1,Lex Steele I know yall know him he been knocking hoes off for years and moaning in the process http://t.co/iz75peY71Z
12696,3,0,3,0,1,Libertarians can be such pussies thought you believed in self defense, yet you want a peaceful revolution?
12697,3,2,1,0,0,Liberty and justice for all RT @ThatAngryNigga Go get me a sandwich nigger or Ill kill you
12698,3,0,1,2,2,Libs trash Saira Blair, an 18-year-old Republican who won a seat in the West Virginia legislature
12699,3,0,3,0,1,Life RT @AC_Hussle: Im not giving these hoes free meals so they can go lay up with the dude they cant get over. Nope.
12700,3,0,2,1,1,Life aint nothin but bitches and money.
12701,3,0,3,0,1,Life aint shit but bitches money
12702,6,0,6,0,1,Life aint nuthin but bitches and money #icecube #nwa
12703,3,0,3,0,1,Life aint shit but bitches an money i pass that weed like i studied
12704,6,0,6,0,1,Life aint shit but bitches and money
12705,3,0,3,0,1,Life be my bitch and that hoe move when I say so  http://t.co/ezO2QUqVhu
12706,3,0,2,1,1,Life comes at you fast RT @INDXGO_: Guys today I found out that Im a side hoe
12707,3,0,3,0,1,Life is a bitch but I appreciate her
12708,3,0,3,0,1,Life is a bitch but every dog has its day
12709,3,0,3,0,1,Life is a bitch, but every dog has its day
12710,3,0,3,0,1,Life is a bitch.... but I appreciate her mayne.
12711,3,0,3,0,1,Life is only unfair if youre a cunt
12712,3,0,3,0,1,Life is too fuckin short for free bird
12713,3,0,3,0,1,Life would be so much doper if you could order pussy like you do pizza
12714,3,0,3,0,1,Lifes a bitch then you die
12715,3,0,2,1,1,Lifes a bitch then you die- Tony
12716,3,0,3,0,1,Lifes a bitch and then ya die, thats why we get high
12717,3,0,3,0,1,Light skin girls is the biggest hoes?
12718,3,0,3,0,1,Light skin niccas always wanna try to be Ike Turner! Lol RT @LuckyLucci5: @VonshayeB only if u can take one back
12719,3,1,2,0,1,Light skin niggah
12720,3,0,3,0,1,Lighting my pretty ass up w them yellow stars lls
12721,3,0,3,0,1,Lightskins and Spanish girls be acting like breaking niggas hearts is a necessity. Stop being cruel bitch
12722,3,0,3,0,1,Lightskins be like RT @TheOnlyCorae: Yall got me fuck up Im dicking down them young #PV18 bitches for there refund check I got to pay rent
12723,3,1,2,0,1,Like #Buddha gives a SHIT about #Obama or some other fuckin NAZI FUCK #socialist #retard with a fuckin #iphone. DONT MAKE ME LAUGH&gt;
12724,3,0,3,0,1,Like , hoes aint gone be satisfied until some more bodies come up missing in Hattiesburg .. Let me be the FIRST to tell you!!!
12725,3,0,1,2,2,Like Baathists before them, #ISIS Al Qaeda supporters rivalry is as absurd as their cause - battling for whos the more authentic Jihadi
12726,3,0,3,0,1,Like HELLO my feet were clearly on the back of the desk bitch!
12727,3,1,2,0,1,Like I cant have niggas thinkin ho-tep talk time is apart of my party sets.
12728,3,0,3,0,1,Like I said... fuck a LeBron. His fan base, bandwagons, dick riders, loyal ass eaters. I dont like bitch niggas those that love one.
12729,3,0,3,0,1,Like Nike bitch just do it!
12730,3,0,3,0,1,Like a skinny model boney bitch
12731,3,0,3,0,1,Like a woman to tell you what she wants you to do without sounding like a bossy demanding bitch.The art to that is sexy.
12732,3,0,3,0,1,Like bad kids bitch we reckless.
12733,3,0,3,0,1,Like bitch
12734,3,0,3,0,1,Like bitch that aint even attractive Smh
12735,3,0,3,0,1,Like bitch y u aint do that in the first place?
12736,6,0,6,0,1,Like bitch youre a man. That means You dont show fear or pain. You be strong when others cant.
12737,3,0,3,0,1,Like damn hoe I gave you a chance when you was average, Why you aint beauty make over when we was together.
12738,3,0,3,0,1,Like dont play with me bitch
12739,3,0,3,0,1,Like freaky bitch but I fucks with her
12740,3,0,3,0,1,Like fucc I got into it wit my mama, ajay, the damn lunch lady, duddy, montea lowkey, some lit raggedy hoe  all in one day
12741,3,0,3,0,1,Like god damn you dirty bitch
12742,3,1,2,0,1,Like keke say real niggas got a heart too it just take a real bitch for him to show it
12743,3,0,3,0,1,Like lex so fine she can have all my hoes, imma make my husband by her a Lamborghini
12744,3,0,3,0,1,Like literally after Im done texting someone when I dont text back I slide the bitch to the left , Id win that money
12745,3,0,3,0,1,Like my 3rd grade teacher used to say, you either eat pussy, or you are one. whats it gonna be? @JBilinovich @JZolly23
12746,3,0,3,0,1,Like my momma said dont waste yo time on plzing des fake ass bitches and bum ass dudes cause they aint gone get u nowhere but pregnant and
12747,3,0,2,1,1,Like my twat
12748,3,0,3,0,1,Like out of no where youve become an inconsiderate bitch and Im BEYOND done with your shitty attitude #backup
12749,3,0,3,0,1,Like real shit dude da closest nicca I done seen to AI
12750,3,1,2,0,1,Like she got a death touch? RT @Tenebris_cor: This bitch standing in front of me looking like rogue from the xmen
12751,3,1,2,0,1,Like some nigga lie to bitches wonder why they go crazy ... That aint me
12752,3,0,3,0,1,Like stop being a bitch for 3.2 seconds.
12753,3,0,3,0,1,Like that bitch Ernest or somebody
12754,3,0,3,0,1,Like the hoes when they lay w/ me.. Puppy eyes when I go, Sayin stay wit me
12755,3,1,2,0,1,Like the song French, got all the black bitches mad because my main bitch strawberry Lololol
12756,3,0,3,0,1,Like these nigguhs pussy theres no other thesis
12757,3,0,3,0,1,Likka downtown bitch at a secondline! RT @BallHawk_Carter: Man yeah thats ball game Teddy Bridgewater gettin in , we hit 0-3
12758,3,1,2,0,1,Lil 16 y/o in trouble for beatin a bitch showing the judge zero respect. Lol brooklyn niggas and they temper
