text,isHate
RT @Bam_1OO: I like good weed bad bitches dat can roll it up,0
RT @BamberDelver: Lees hoe een gepeste jongen zich probeert te verdedigen. Ingezonden brief Volkskrant. #pesten @AcademieMm http://t.co/aoD,0
RT @BananaSunshinee: People love to try to confront you... Yes bitch. I said it. Now what?,0
RT @BananaSunshinee: Yaaass bitch yaasss - soulja boy be having me so turnt,0
RT @BandManKevo: Never catch feelings for a dumb bitch.,0
RT @BandWorld1 That bitch who the shit in yo eyes aint shit in my eyez + !!!!,0
RT @BandresDiana: When that message say delivered but you see him posting sc storys with all his hoes http://t.co/xVGTWOOasp,0
RT @Bargamentoo: When you realize you sent the message to your wife instead of your side hoe http://t.co/Ef3OkLdrOg,0
RT @BarryClerjuste: Basic bitch tweet shit like no one to talk to 3 times a day,0
RT @BarryClerjuste: Yall want foreign bitches sooo bad,0
RT @BaseballFact: At George Steinbrenners first Yankees news conference,0
RT @Baseball_Photos: A 17 year old girl once struck out Babe Ruth and Lou Gehrig back to back and was banned from baseball for it #Yankees,0
RT @BasedChasen: Big 10 been trash for years now lol its a basketball conference now,0
RT @BasedChasen: Ebola not scary at all while yall worried about Ebola ima b getting hoes,0
RT @BasedDizenn: line my shit up with god cards,0
RT @BasedJane: Screaming after Wes bitch ass? Annalise is losing her damn mind. She need to put the big girl panties back on. #HTGAWM,0
RT @BasedLordJesus: Try to crucify me and we tweakin hoe http://t.co/zoYZ9pc1EH,0
RT @BasedPaco: Im just a normal ass dude that has no hoes and happens to be funny every once in a while,0
RT @BasedPaco: LIKE A FLAT TIRE HE NEED A FIX @LiveAndUncut: Run up on em,1
RT @BasedPaco: The NFL is very equal this season everybody showed glimpses of being trash,0
RT @BasedPaco: lol Lebron bitch ass always making a spectacle look at me ass nigga,1
RT @BasedZae: When lil b said Word around town that I aint got no bitches? what?! Thats a damn lie nigga my nuts is my witness http://t.c,1
RT @Based_Unicorns: Fat bitch act like she couldnt follow back. Ive always wanted a fat bitch to follow me.,0
RT @Based_Unicorns: Humpday hoe.,0
RT @Basedgod_Jaspoo: @vintage_monroe_: Beat the pussy in so well her shit still hurting from a week ago,0
RT @Basedomg: drake look like he would lay his letterman jacket over a puddle for a bitch and she wit her man smh,0
RT @Basedomg: im fukin yo bitch u mad as shit,0
RT @Bayonettes: When you tweet somn just for laughs a bitch wanna spoil the fun by getting Serious..  http://t.co/9LD1HWz1BU,0
RT @Bbillions: Making up handshakes with all my bitches now,0
RT @Bdarnon: This is for the bitches who played me... What up hoe?,0
RT @Bdell1014: Hoes be on some August Alsina is bae. No bitch that dusty nigga you got 2 kids with who drives yo car still wears Rocawe,0
RT @Bdell1014: Waiting 90 days for pussy is like being grounded and looking at all the kids playing outside from your bedroom window.,0
RT @BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that nigga was on his way to get some pussy,1
RT @BeYouTiful_Pris: Recognize that Im a star player leave them hoe fans of yours alone. http://t.co/fd5Cioehgg,0
RT @Beaadawgg: Why do the trashiest,2
RT @Beard_KW: LMFAOOOOO RT @RealRaymondJ: Which one of yall toothless hoes made this?  http://t.co/q1YV6rhL0L,0
RT @BeardedBearsMan: @007BearDownJedi The AFL now has an American draft system #BearBrother! Couple of Yanks are on the playing lists at so,0
RT @BeardedGemini: @GinaSanabria_: I have no hoes,0
RT @BeardedNixon: Poont gotta be trash,0
RT @Beautiful_Fool: Now he apologizing. Lol Fuck that hoe and her shot up pussy!,0
RT @BeautysRaj: Ariana is probably the next Beyonce bitch if you dont back the fuck up http://t.co/g6XGmAqk52,0
RT @BeauutifulNae: - dont trust no,0
RT @BeeMsPerfect: Why yall aint tell me young thug nails look better then mine ? lol fckin faggot,1
RT @Beeetzzz: I feel bad for guys that give their girlfriends the world and the bitch still treats them like shit.. Like damn what more do,0
RT @BeenBasedB: @_KudaBrazyy: Shawn Micheals Razor Ramon both had bitches Noone had more than Godfather though,0
RT @Belindaav_: @wigga32 ugh! thank you!!!! my bf still talks so a dumb bitch i dont like,0
RT @BellefemLaVie: @GANGLANDABBY these niggaz bare backing any and every bitch out here,1
RT @BelowThaaBelt_: Snip snip hoe,0
RT @BenTateRB: This is crazy no RB picked yet. A RB won ROY! 2yrs ago RB was MVP. Ppl 4get how important our position is. This is insane ho,0
RT @BenevolentDjinn: I hate seeing women carrying on about how they could fuck somebodys man. Ok??? Trashy ass bitch.,0
RT @BenjaminNorton: Remember the yellow badge Nazis used?,2
RT @BestOfFOD: These 5th grade hoes aint loyal http://t.co/vU3xNaLags,0
RT @BestOfMessages: Lil hoe http://t.co/kIAoQYr3I4,0
RT @BestOfNike: Nike beanies #NikePorn http://t.co/nN4Vo90htj,0
RT @BestOfWorldStar: Charlie Sheen did the ice bucket challenge the right way http://t.co/IjS0b0VtoY,0
RT @BestSagittarius: #Sagittarius can be compassionate towards other people when they want to be,0
RT @BestVineFights: When you finally see the white kid that called you nigger on Call Of Duty,1
RT @Best_Porn_Title: Hulkamania is running wild on that pussy,0
RT @BeyonceHasSTD: This hoe know that not her car lmaooo http://t.co/XppHPXD46P,0
RT @BeyonceLand: Bey lost her ring at the Met Gala. Jay found it instead of just giving it back he gave it to her as a mock proposal http,0
RT @BeyondBanksy: #BreakingNews #streetart #graffiti #new #mural by duo EtamCru in #Rome #Italy #morning #breakfast #coffee #trash http://t,0
RT @Beyond_Fatal: @_1nonlykeisha: @Beyond_Fatal my bitch bruhhh !!! My nigga my nigga,0
RT @Bi6hop: Twitter jail is pointless your suppose to tweet,0
RT @BiIIMurray: My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,0
RT @Bidenshairplugs: Anybody who trashes their own neighborhood after a perceived injustice is a fucking moron.,2
RT @Bidenshairplugs: I cant believe the cops shot this fine young man. There goes the cure for cancer...,0
RT @Bidenshairplugs: Id like to issue a formal apology to Israel for our piece of shit anti-Semitic President and his retarded Secretary o,0
RT @Bidenshairplugs: Number of women denied birth control by Hobby Lobby: 0,0
RT @BiertempfelTrib: One more from @JimBowdenESPNxm: Yankees wouldnt be letting Polanco sit in minor leagues,0
RT @BigBagOfScum: Im gonna start my own web MD site and the only three diagnosis are-,0
RT @BigBootyProbs: Happy Valentines Day big booty bitches.,0
RT @BigDaddyCooter: @vngelinaa_ yeah fuck lunch Ill just eat pussy under the staircase by the foriegn language hallway,0
RT @BigDaddyTise: @Mr_popular: Bald headed bitches mad at me because they look like this. dont blame me blame your parents. #BMB http://t,0
RT @BigEl179: Luv riding the #MetroNorth with sour drunk #Yankees fans after a loss... #TooBad #MetsFan #QueensAllDay,0
RT @BigFatDave: We gave #GunControl a chance. It failed.,0
RT @BigGhostLtd: Shit hoes post on instagram pt 1... http://t.co/s311OC3EK9,0
RT @BigGreek79: Hank Baskett cheated with a tranny and just got a shoutout!,0
RT @BigJonBul: The stars wink knowingly and smile at each other when they see two lovers kissing on a secluded bridge on a balmy autumn nig,0
RT @BigMac6374: I dont like the weather right now its scaring me lol why is it yellow?,0
RT @BigNorton: I tweet like a nigger,1
RT @BigPoppaDot: Ill never think a bitch is all mine.,0
RT @BigSean: Suck my dick bitch RT @MaizeNBlue23: @bigsean not only are you terrible. You are why hip hop is dead,0
RT @BigStaxxBoss: I got 99 problems but a bitch aint one.. That goes for you bitch niggas too! #RNS,0
RT @Big_Jim777: @2014Alyssa hahaha look at you tryin to be a bitch lol nice try though haha,0
RT @Bigboybeezy: @IgnoreAllLaws: Pick one http://t.co/TBWonqMnJV the girl behind the bar who aint being a hoe,0
RT @Bigboybeezy: If you a hoe on the internet you a hoe irl,0
RT @Bigboybeezy: Kanye &gt; Tupac........ are you serious? Yep bitch keep it moving.,0
RT @Bigchapo_4cH: #Merched@_100d: Smoke wit a bitch in Nap and let her play music I bet 100 she turn on boosie or some slow shit,0
RT @BigfineHorseee: Damn Rico ass hit that hoe on point,0
RT @BiggMoe_: Floyd Mayweather stay with a badd bitch lol,0
RT @BigggDickBandit: You lil stupid ass bitch i aint fuckin wit you,0
RT @BigmackNigga: Smoking isnt a game you could get killed monkey see monkey Dooo dont smoke if your not a smoker yall are the reason ...,0
RT @BigxCool: RT if youre on the slope to 30 and still feel 17,0
RT @Bill_Nye_Tho__: according to this data you a bitch ass nigga,0
RT @BirdGang316: If you a bird throw it up #birdgang #EaglesNation,0
RT @BitchBeEasy_: niggas w bitch tendencies&lt;,0
RT @BitchImaSavage_: Real niggas move in silence bitch niggas make a scene cuz they not really wit the violence,1
RT @BitchKittyV: Im sorry but some peoples names are just fuckin stupid,0
RT @BitchNiggaAlexx: Go talk to your other hoes,0
RT @BitchNiggaAlexx: Bitches be talking about they ride or die with every nigga they talk to. bitch you done died like 8 times already,1
RT @BitchNiggaAlexx: Girls be 60 talking about catching feelings bitch you need to catch this TD pass Im about to throw you smh,0
RT @Bitches_LuvCake: Real niggas let a real bitch cum first,0
RT @BitchieDior: A street nigga dont love nobody if you aint his day one (bitch,0
RT @BitesBlog: Pat Martin Is Gonna Show Some Yankees a Thing or Two at the James Beard House Tonight http://t.co/crWY99X7EQ,0
RT @BittyTang: @Weed_Cloudz: Us calling females hoes for dressing as bunnies and cats for Halloween didnt discourage them one bit...lolG,0
RT @BkBap: ...like to have a seat on it. I also dont assume that because a woman contributes to a sex convo that means her pussy is open f,0
RT @BlackJeezuss: i want a black guy thats 69,0
RT @BlackJeezuss: When someone drops their trash mixtape in my Dms http://t.co/wkFJfjkNCi,0
RT @BlackJeezuss: bitches cant finish a 6 inch sub but want a 12 inch dick,0
RT @BlackNerdJade: #rapeyass RT @FireinFreetown: Uh..not rape her,1
RT @BlackNerdJade: RT @Parkour_Lewis: *Last 5 hours RT @the_blueprint the last hour and a half of work trash just for existing.,0
RT @BlackNerdJade: RT @fivefifths: Hell wrong with yall? RT @TwanTargaryen: Pecan pie AND sweet potato pie trash. http://t.co/hH50P5pytX,0
RT @BlackOutNinja15: What a bitch.,0
RT @BlackRichyRich: Every nigga,1
RT @Black__Elvis: My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho,1
RT @BlackkHippiee: White girls date black guys who hate black culture and they let their stupid ass white girlfriends talk shit and say nig,1
RT @Blackman38Tide: @WhaleLookyHere Trying to cat fish me,0
RT @BlakeAnderson21: @weston_diamond @sleezy_jeezy @justinmiculka01 not about to shoot this pussy! Ima beat his face into the asphalt t ...,2
RT @Blakeanthony98: @Thompson_Era: @hiagokoury: That hoe smashed the whole team !,1
RT @BlasianBytch: @graceishuman @rhiannonrevolts yellow face and its a no.,0
RT @BlazeTheGreat_: I hate when niggas get mad cuz you fucked they girl when really he should be happy you showed him that bitch unloyal,0
RT @BlazeTheGreat_: The most likely signs to be crazy bitches:,0
RT @BleacherReport: VIDEO: Dont hurt yourself! @kobebryant hits a jumper over a rookie,0
RT @BleacherReport: VIDEO: CFL LB Solomon Elimimian trash talks an opponent during a halftime interview http://t.co/EYjinwIWwE http://t.co/,0
RT @BleacherReport: VIDEO: Derek Jeter hits a walk-off single on his final at-bat at Yankee Stadium http://t.co/jM4biAGXU8 http://t.co/3cIJ,0
RT @BleekBrown Miramar had the baddest hoes shid hoes looking like they was in college + HAD,0
RT @Blessedyaszay: #IWantToPunchPeopleWho mock God,1
RT @BlissTabitha: Homeowner Shoots Armed Suspect Who Attacked and Pistol Whipped Him http://t.co/VLuEwUGclg,0
RT @BloggerBoxing: No matter where you go,0
RT @BloodBloodBIood: Valentines day is just an extra Christmas for bitches blood,0
RT @BloopersinLife: Ugh,0
RT @BlueBluesHair: When you and your friend are talking and that bitch yall heavily dont fuck with walks past http://t.co/l8gNE4xXZg,0
RT @BluntsNextDoor: When a bitch get you fucked up https://t.co/CnlV5nwnxZ,0
RT @BmorePocahontas: Asking his kids if they brought an apple for the teacher  hes such a queer,0
RT @BoatBuilder_: call me a free bird,0
RT @BobGNARLEE: Back when I was a young buffalo soldier ha s/o to the bro @_whereisperry #tbt We still in this bitch http://t.co/FR1aaIV42x,0
RT @BobKlap: Asked Betances before the game if hed like to be a starter again someday. If the Yankees ever asked me,0
RT @Bob_Heller: Tell me again how Citizen Kane is the best movie of all time,0
RT @Bob_Heller: Whoever called it the lowest common denominator and not stupid pussy number was probably more mature than me and definitely,1
RT @BobbyBlu_Band: Note about 300&#247;30 days in a month,0
RT @Bombfantasyyy: If you aint fucking me,1
RT @BongRipBo: @Thompson_Era Muhammad Ali. Roy Gracie out this hoe,0
RT @Boobah_: These hoes be fucking all of us niggas. I got news for all the monogamous niggas,1
RT @Boobs_Shoes: On some real nigga shit some bitches need slapped...,1
RT @Book_Krazy: I dont always get drunk and pass out but when I do,0
RT @Booskerz: @DailySexSupply: Girls that fuck back &gt;&gt;&gt;  http://t.co/pI064ylhF6 @iDocLyfe your last one was trash so here,0
RT @BootyGangCult: Some of you bitches arent built to wear certain shit. http://t.co/IjTJvYY2VY,0
RT @BootyGangCult: These hoes out of control https://t.co/TynErthixK,0
RT @BossyDiva__: Come get yo hoe,0
RT @BoujieAssMeena: I always text my besties like bitch call me I got the scoop,0
RT @BoujieAssMeena: My bitches got pretty pussy,0
RT @BoutCrazed: The best way to make a hillbilly do something is to tell him he cant do it.,0
RT @BowDownn_Bitch: Nine times outta ten the bitch using them same unclean brushes on all ten of her clients. I cant with you beat faced,0
RT @BowersockNick: Least I aint broke bitch!,0
RT @BoyGoten: When Waka said,0
RT @Br33zyF: Jackie a Old bamma ass bitch,0
RT @Braceface_Tay: Tell them bitches Ill always be your Mrs.,0
RT @BradThor We now know more about Twinkies and how old the earth is than what happened in #Benghazi.,0
RT @Brandan420_: You smell like Weed... and bitch you smell like sober.,0
RT @Brandee876: ghetto sour cream http://t.co/1meyQQ7B6G,0
RT @BrandonBangerz: @mostafa092: you guys thought sharkiesha and shovel girl were crazy.. she snapped this bitches nose. https://t.co/5,0
RT @BrandonOnDrums: She still a bitch RT @Mryungone: Lol so what do you tweet if you lose?,0
RT @BrandonTierney: Crooked number followed by shut down frame,0
RT @BrandonTierney: Grinding! #Yankees,0
RT @BrandonTweets__: Who else remembers these bitches http://t.co/MjrypfCjPd,0
RT @BranninWGL: RT @QB_Hitman: RT @latry: But thats your baby mom though. RT @Tyga: That aint my hoe.,0
RT @BraveConWarrior: GRAPHIC ~&gt; 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor,2
RT @BreadTruckkBri: @VoiceOfDStreetz: @BreadTruckkBri: These hoes gon come &amp;go,0
RT @BreadTruckkBri: Denzy a hoe,0
RT @BreeBGorgeous: Females now a days dont like to do anything freaky because . You niggas gossip about it like bitches .,0
RT @Brendaaaa05: Im in love with mary jane and codine,0
RT @Brennanculp: But if you a hoe,0
RT @BrentLanders6: Charlie: My last two songs will be quasi-religious songs for the sake of @WhiteIronBand whos coming up next.,1
RT @Brezsha_Imani: He tweet like a bitch broke his heart,0
RT @BriWh0: Niggas gossip like hoes,1
RT @BrianFromWork: @ThatOneGirlPink @coL_TuQuick naw bitches want attention not respect... Real women want respect #truth,0
RT @Brianhopecomedy: Daddy,0
RT @BriannDominguez: Dont unfollow I got the app bitch,0
RT @BriannDominguez: Gasoline - daddy Yankee,0
RT @BriannDominguez: Green and yellow -lil Wayne,0
RT @BriannaChevonne: Birds of a feather flock 2gether. Hoes friends with hoes. Bitter women be with other bitter ones. Haters be with hater,0
RT @BriannaLovesA: Im so sick head colds suuuck. And on top of that @justusabbott had to challange me to a beer chug,0
RT @Brickannn: These bitches are slutty enough without the costumes lol damn,0
